name,user,rating,production_year,normalized_year,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_War
The Hunt,user330,7,2006,0.6938775510204082,False,False,False,False,False,False,False,False,False,True,False,False
The Hunt,user296,8,2006,0.6938775510204082,False,False,False,False,False,False,False,False,False,True,False,False
The Hunt,user417,2,2006,0.6938775510204082,False,False,False,False,False,False,False,False,False,True,False,False
The Hunt,user407,7,2006,0.6938775510204082,False,False,False,False,False,False,False,False,False,True,False,False
The Hunt,user103,4,2006,0.6938775510204082,False,False,False,False,False,False,False,False,False,True,False,False
The Intouchables,user305,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user341,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user48,7,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user68,1,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user480,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user486,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user311,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user32,1,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user250,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user91,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user323,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user169,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user120,1,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user67,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user306,3,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user190,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user435,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user290,4,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user143,9,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user147,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user294,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user313,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user312,4,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user493,8,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user66,4,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user375,3,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user35,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user343,8,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user174,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user202,3,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user180,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user307,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user234,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user443,2,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user346,3,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user129,3,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user278,1,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user5,8,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user402,5,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user362,7,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user327,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user431,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user468,10,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user214,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user331,9,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user330,7,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user296,6,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user417,8,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user407,7,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Intouchables,user103,8,2007,0.7142857142857143,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user305,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user341,6,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user48,9,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user68,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user480,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user486,4,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user311,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user32,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user250,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user91,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user323,6,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user169,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user120,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user67,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user306,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user190,1,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user435,6,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user290,3,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user143,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user147,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user294,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user313,4,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user312,9,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user493,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user66,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user375,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user35,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user343,5,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user174,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user202,9,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user180,9,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user307,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user234,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user443,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user346,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user129,4,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user278,9,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user5,2,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user402,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user362,5,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user327,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user431,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user468,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user214,4,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user331,6,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user330,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user296,10,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user417,8,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user407,6,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lion King,user103,7,2021,1.0,False,False,False,False,False,False,False,True,False,False,False,False
The Lives of Others,user305,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user341,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user48,7,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user68,7,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user480,7,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user486,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user311,7,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user32,6,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user250,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user91,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user323,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user169,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user120,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user67,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user306,10,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user190,3,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user435,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user290,6,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user143,6,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user147,8,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user294,3,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user313,10,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user312,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user493,8,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user66,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user375,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user35,10,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user343,10,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user174,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user202,6,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user180,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user307,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user234,4,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user443,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user346,9,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user129,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user278,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user5,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user402,4,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user362,3,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user327,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user431,6,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user468,10,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user214,1,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user331,4,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user330,7,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user296,8,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user417,5,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user407,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lives of Others,user103,2,1994,0.4489795918367347,False,False,False,False,False,False,False,False,True,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user305,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user341,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user48,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user68,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user480,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user486,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user311,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user32,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user250,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user91,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user323,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user169,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user120,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user67,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user306,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user190,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user435,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user290,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user143,10,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user147,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user294,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user313,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user312,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user493,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user66,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user375,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user35,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user343,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user174,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user202,3,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user180,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user307,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user234,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user443,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user346,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user129,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user278,6,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user5,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user402,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user362,5,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user327,9,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user431,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user468,4,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user214,8,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user331,7,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user330,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user296,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user417,2,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user407,10,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Fellowship of the Ring,user103,1,2008,0.7346938775510204,False,False,False,False,False,True,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user305,2,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user341,9,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user48,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user68,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user480,6,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user486,6,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user311,10,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user32,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user250,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user91,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user323,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user169,6,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user120,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user67,9,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user306,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user190,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user435,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user290,5,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user143,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user147,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user294,7,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user313,10,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user312,2,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user493,6,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user66,9,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user375,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user35,9,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user343,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user174,2,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user202,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user180,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user307,5,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user234,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user443,5,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user346,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user129,6,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user278,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user5,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user402,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user362,7,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user327,5,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user431,8,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user468,10,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user214,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user331,7,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user330,7,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user296,3,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user417,4,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user407,10,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Return of the King,user103,1,1995,0.46938775510204084,False,False,True,False,False,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user305,6,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user341,3,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user48,2,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user68,5,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user480,8,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user486,6,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user311,1,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user32,9,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user250,2,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user91,8,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: The Two Towers,user323,4,2005,0.673469387755102,False,False,False,False,True,False,False,False,False,False,False,False
